codemp,prfawb,numawb,oriawb,desawb,OrgPais,DestPais,ZonaOrig,ZonaDest,OficinaOriCap,OficinaDesCap,PosOri,PosDes,tramo,escala,codpro,dsc_producto,codage,posage,NomAge,codshp,posshp,NomShp,dnmvue,numvue,tipvue,FecVue,FchDsp,FchEta,ChWei_BK,GrWei_BK,chwei_awb,grwei_awb,chwei,grwei,HayWhr,GrRev,NetRev,CostoAllot,Interl,Comision,Others_Incomes,DueCarrier,GrossRevSinProrr,SalesRevSinProrr,NetRevSinProrr,matricula,material,Tramos,ChWeiTotAWB,GrWeiTotAWB,TipoServicio,PasaSCL,PasaMIA,PasaLAX,PasaJFK,PasaMEX,PasaGDL,Actualizacion,shsh,prioCpty,FeedbackOp,TipVueRCP,TpotarBk,StsRva,FchWhr,Bode,Piezas,Piezas_BK
549,417,11181122,MIA,NVT,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,931425,D44,BRINGER,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,4723,2073,4721.5,2073.4,4719.52,2070,1,16997.4,17032.4,0,0,0,0,0,16997.4,17032.4,17032.4,N316LA,B767-300F,MIA-CWB-NVT,4721.5,2073.4,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,3,,,PESO,Flown,11-01-12 15:19,MIA,17,17
549,417,11181122,MIA,NVT,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,CWB,NVT,2,2,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,931425,D44,BRINGER,,,?,05-11-12 0:00,05-11-12 0:00,05-11-12 0:00,4723,2073,4721.5,2073.4,4719.52,2070,1,0,0,0,0,0,0,0,16997.4,17032.4,17032.4,,,MIA-CWB-NVT,4721.5,2073.4,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Pending,11-01-12 15:19,MIA,17,17
549,417,11181133,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,734,MIA,AGILITY LOGISTICS CORP,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,643,643,914.5,655,902.58,645,1,3566.55,3601.55,0,0,0,0,0,3566.55,3601.55,3601.55,CC-CZZ,B767-300F,MIA-POA,914.5,655,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-03-12 10:11,MIA,4,4
0,417,11181181,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,955769,D44,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,334,300,115,108,108,108,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,Low Priority 03/nov/2012 09:01,,PESO,Manifested,11-02-12 16:51,MIA,17,25
549,417,11181376,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,928872,D44,BRINGER,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,2004,2000,1981,1981,1963,1963,1,7131.6,7185.6,0,0,0,0,0,7131.6,7185.6,7185.6,N316LA,B767-300F,MIA-CWB,1981,1981,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 12:40,MIA,9,10
0,417,11181380,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,955571,D44,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,272,131,271.64,131,253.61,132,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,Low Priority 03/nov/2012 09:01,,PESO,Manifested,11-02-12 12:07,MIA,8,8
549,417,11181461,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,6666,MIA,CARGO BROKERS INTERNATIONAL,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,5,4,4,3.1,3.1,3.1,1,105,140,0,0,0,0,0,105,140,140,CC-CZZ,B767-300F,MIA-POA,4,3.1,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 13:42,MIA,1,1
549,417,11181472,MIA,VIX,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,VIX,MIA,VCP,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,143,D45,BRINGER,UC,1713,C,05-11-12 0:00,05-11-12 5:57,05-11-12 18:44,2,2,2,1.3,1.39,1.3,1,105,140,0,0,0,0,0,105,140,140,N312LA,B767-300F,MIA-VCP-VIX,2,1.3,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,11-02-12 13:42,MIA,1,1
549,417,11181472,MIA,VIX,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,VIX,VCP,VIX,2,2,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,143,D45,BRINGER,,,?,06-11-12 0:00,06-11-12 0:00,06-11-12 0:00,2,2,2,1.3,1.39,1.3,1,0,0,0,0,0,0,0,105,140,140,,,MIA-VCP-VIX,2,1.3,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Pending,11-02-12 13:42,MIA,1,1
0,417,11181601,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,955736,D44,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,1186,506,1185.6,505.76,1096.44,502,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,Low Priority 03/nov/2012 09:00,,PESO,Manifested,11-02-12 16:34,MIA,18,18
549,417,11181612,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,51090,MIA,ECONOCARIBE CONSOLIDATORS,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,110,106,105.7,105.69,106,106,1,412.23,447.23,0,0,0,0,0,412.23,447.23,447.23,CC-CZZ,B767-300F,MIA-POA,105.7,105.69,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 16:34,MIA,9,9
549,417,11181741,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,925226,D44,BRINGER,RF,741,C,02-11-12 0:00,02-11-12 1:47,02-11-12 8:45,473,271,472.5,270.5,425.88,268,1,1842.75,1878.75,0,0,0,0,0,1842.75,1878.75,1878.75,N422LA,B767-300F,MIA-POA,472.5,270.5,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,10/31/2012 18:29:00,MIA,4,4
549,417,11181752,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,617,MISCELANEO (CLASE 9),628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,925774,D44,BRINGER,RF,741,C,02-11-12 0:00,02-11-12 1:47,02-11-12 8:45,8,7,8,6.5,6.5,6.5,1,105,140,0,0,0,0,0,105,140,140,N422LA,B767-300F,MIA-POA,8,6.5,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,10/31/2012 18:29:00,MIA,1,1
0,417,11182054,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,6408,B69,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,10,5,10,5,10,5,0,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
549,417,11182124,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,924914,D44,BRINGER,RF,741,C,02-11-12 0:00,02-11-12 1:47,02-11-12 8:45,45,45,173.1,145,183.53,145,1,675.09,710.09,0,0,0,0,0,675.09,710.09,710.09,N422LA,B767-300F,MIA-POA,173.1,145,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,No Show 29/oct/2012 07:55,,PESO,Flown,10/29/2012 12:47:00,MIA,1,1
45,417,11182150,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,931967,D44,SEKO MIA,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,38,30.4,38,30.4,38.05,30,1,105,141,0,0,0,0,0,105,141,141,N316LA,B767-300F,MIA-CWB,38,30.4,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-01-12 18:48,MIA,7,7
0,417,11182161,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,919332,B69,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,No Show 02/nov/2012 08:21,,PESO,Booked,,MIA,2,2
549,417,11182253,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,924129,D44,BRINGER,RF,741,C,02-11-12 0:00,02-11-12 1:47,02-11-12 8:45,733,311,733,312,681.4,313,1,2858.7,2948.7,0,0,0,0,0,2858.7,2948.7,2948.7,N422LA,B767-300F,MIA-POA,733,312,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,10/31/2012 17:23:00,MIA,25,24
0,417,11182275,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,4440,B69,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,67,60,59,59,59,59,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Manifested,11-05-12 19:29,MIA,1,1
549,417,11182286,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,930764,D44,BRINGER,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,3,2,2.1,2.1,2.1,2.1,1,105,140,0,0,0,0,0,105,140,140,N316LA,B767-300F,MIA-CWB,2.1,2.1,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-01-12 18:18,MIA,1,1
45,417,11182345,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,1,CARGA GENERAL,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,928874,D44,FANN INSTRUMENT COMPANY,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,1,1,1,1,2.18,1,1,268.5,150,0,-110.1,0,0,35.1,180,260.1,150,N316LA,B767-300F,MIA-CWB,1,1,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-01-12 12:14,MIA,1,1
549,417,11182415,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,930391,D44,BRINGER,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,8,8,8,8,8,8,1,105,140,0,0,0,0,0,105,140,140,N316LA,B767-300F,MIA-CWB,8,8,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 18:22,MIA,1,1
0,417,11182426,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,955741,D44,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,33,32,32,32,32,32,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,Low Priority 03/nov/2012 09:01,,PESO,Manifested,11-02-12 17:40,MIA,1,1
549,417,11182430,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,932539,D44,BRINGER,RF,751,C,02-11-12 0:00,02-11-12 12:28,02-11-12 20:23,501,490,486,345.35,451.67,345,1,1749.6,1821.6,0,0,0,0,0,1749.6,1821.6,1821.6,N316LA,B767-300F,MIA-CWB,486,345.35,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 18:22,MIA,11,11
0,417,11182441,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,947763,B69,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,441,440,440,251.95,440,251.95,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Manifested,11-05-12 19:01,MIA,8,8
549,417,11183060,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,632374,MIA,TRANSPORTER CARGO CORP,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,443,442,477,442,442,442,1,1860.3,1895.3,0,0,0,0,0,1860.3,1895.3,1895.3,CC-CZZ,B767-300F,MIA-POA,477,442,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 19:38,MIA,1,1
549,417,11183071,MIA,VIX,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,VIX,MIA,VIX,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,908911,D44,BRINGER,M3,8431,C,01-11-12 0:00,01-11-12 3:25,01-11-12 15:54,65,65,120,64.5,112.08,66,1,498,533,0,0,0,0,0,498,533,533,PR-ABB,B767-300F,MIA-VIX,120,64.5,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/31/2012 20:45:00,MIA,1,1
0,417,11183336,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,921174,B69,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,27,26,129.5,129.2,129.5,129.2,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Manifested,11-05-12 19:06,MIA,5,5
0,417,11183340,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,921178,B69,BRINGER,UC,1504,C,05-11-12 0:00,06-11-12 8:00,06-11-12 18:55,20,20,41,41,41,41,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-CWB,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,No Show 03/nov/2012 09:01,,PESO,Manifested,11-05-12 19:06,MIA,2,2
549,417,11183432,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,10644,MIA,ARIES GLOBAL LOGISTICS INC,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,3,2,1.6,1.5,1.57,1.5,1,105,140,0,0,0,0,0,105,140,140,CC-CZZ,B767-300F,MIA-POA,1.6,1.5,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 17:42,MIA,1,1
549,417,11183491,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,97,CONSOLIDADO,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,636594,MIA,PRIME LOG SOLUTIONS CORP,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,80,40,79,40,61.77,40,1,308.1,344.1,0,0,0,0,0,308.1,344.1,344.1,CC-CZZ,B767-300F,MIA-POA,79,40,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 12:17,MIA,2,2
549,417,11183653,MIA,POA,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,POA,MIA,POA,1,1,1,CARGA GENERAL,628487,SAO,BRINGER AIR CARGO TAXI AEREO LTDA,243,D45,BRINGER,RF,711,C,05-11-12 0:00,05-11-12 7:00,05-11-12 18:39,2,2,4,2,3.07,2,1,105,140,0,0,0,0,0,105,140,140,CC-CZZ,B767-300F,MIA-POA,4,2,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 20:37,MIA,1,1
45,424,10046105,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,519,COURIER,636471,MIA,MIAMI AIR LEASE INC,908468,D44,MIAMI AIR LEASE INC,L7,1809,C,01-11-12 0:00,01-11-12 3:00,01-11-12 5:33,1300,1300,1544.83,1544.83,1499,1499,1,2935.18,1390.35,0,"-154,482,997,287,332",0,0,0,2935.18,2935.18,1390.35,N776LA,B777-200F,MIA-BOG,1544.83,1544.83,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Flown,10/31/2012 18:38:00,MIA,39,25
45,424,10046116,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,8168,D45,MIAMI AIR LEASE INC,L7,1819,C,06-11-12 0:00,06-11-12 8:00,06-11-12 14:45,403,403,392,145,391.97,144,1,352.8,352.8,0,0,0,0,0,352.8,352.8,352.8,N524LA,B767-300F,MIA-BOG,392,145,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,6,,,PESO,Booked,11-02-12 21:18,MIA,1,1
45,424,10058064,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,519,COURIER,636471,MIA,MIAMI AIR LEASE INC,935098,D44,MIAMI AIR,L7,1801,C,03-11-12 0:00,03-11-12 0:45,03-11-12 4:02,350,350,384,384,388,388,1,345.6,345.6,0,0,0,0,0,345.6,345.6,345.6,N778LA,B777-200F,MIA-BOG,384,384,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,CHANGED BY RCLARA/MIASV001 02/nov/2012 19:11,,PESO,Flown,11-01-12 17:55,MIA,19,15
45,424,10058893,MIA,UIO,USA,Ecuador,NA_USA_Florida,SA_Ecuador_UIO,MIA,UIO,MIA,UIO,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,964573,D44,MIAMI AIR LEASE INC,UC,1507,C,03-11-12 0:00,03-11-12 11:44,03-11-12 15:45,33,20,20,20,20,20,1,75,75,0,0,0,0,0,75,75,75,N778LA,B777-200F,MIA-UIO,20,20,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-02-12 12:15,MIA,1,1
0,424,10058930,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,921524,B69,MIAMI AIR LEASE INC,L7,1801,C,07-11-12 0:00,06-11-12 21:00,07-11-12 0:45,350,350,350,350,350,350,1,0,0,0,0,0,0,0,0,0,0,N312LA,B767-300F,MIA-BOG,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-02-12 12:15,MIA,2,2
0,424,10058974,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,-12899,,MIAMI AIR LEASE INC,L7,1801,C,07-11-12 0:00,06-11-12 21:00,07-11-12 0:45,1503,1500,1368,1368,1368,1368,1,0,0,0,0,0,0,0,0,0,0,N312LA,B767-300F,MIA-BOG,0,0,ALLOCATION MD,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-05-12 15:12,MIA,4,5
985,424,10062275,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,906259,D44,MIAMI AIR LEASE INC,L7,1809,C,01-11-12 0:00,01-11-12 3:00,01-11-12 5:33,501,500,624,624,625,625,1,561.6,561.6,0,0,0,0,0,561.6,561.6,561.6,N776LA,B777-200F,MIA-BOG,624,624,ALLOCATION MD,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,CHANGED BY 2987781/MIASV001 31/oct/2012 04:26,,PESO,Flown,10/31/2012 18:00:00,MIA,2,2
45,424,10062286,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,936738,D44,MIAMI AIR LEASE INC,L7,1801,C,03-11-12 0:00,03-11-12 0:45,03-11-12 4:02,501,500,458,441,438,438,1,412.2,412.2,0,0,0,0,0,412.2,412.2,412.2,N778LA,B777-200F,MIA-BOG,458,441,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,11-01-12 19:19,MIA,2,2
0,424,10062290,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,97,CONSOLIDADO,636471,MIA,MIAMI AIR LEASE INC,,,MIAMI AIR LEASE INC,,,?,06-11-12 0:00,06-11-12 0:00,06-11-12 0:00,700,700,700,700,700,700,0,0,0,0,0,0,0,0,0,0,0,,,MIA-BOG,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,No Show 04/nov/2012 10:42,,PESO,Pending,,MIA,3,3
0,424,10068660,MIA,MDE,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,MDE,MIA,MDE,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,895926,B69,MIAMI AIR LEASE INC,RF,1801,C,08-11-12 0:00,07-11-12 23:35,08-11-12 5:15,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,N312LA,B767-300F,MIA-MDE,0,0,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,No Show 03/nov/2012 15:59,,PESO,Booked,,MIA,1,1
45,424,10074304,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,1,CARGA GENERAL,636471,MIA,MIAMI AIR LEASE INC,904729,D44,MIAMI AIR LEASE INC,L7,1809,C,01-11-12 0:00,01-11-12 3:00,01-11-12 5:33,351,350,280,280,281,281,1,252,252,0,0,0,0,0,252,252,252,N776LA,B777-200F,MIA-BOG,280,280,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,CHANGED BY 2987781/MIASV001 31/oct/2012 04:26,,PESO,Flown,10/30/2012 14:36:00,MIA,10,2
45,424,10074341,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,519,COURIER,636471,MIA,MIAMI AIR LEASE INC,954325,D44,MIAMI AIR LEASE INC,L7,1801,C,03-11-12 0:00,03-11-12 0:45,03-11-12 4:02,401,400,399,399,409,409,1,359.1,359.1,0,0,0,0,0,359.1,359.1,359.1,N778LA,B777-200F,MIA-BOG,399,399,ALLOCATION MD,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 13:45,MIA,10,2
45,424,10074890,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,1,1,97,CONSOLIDADO,636471,MIA,MIAMI AIR LEASE INC,908428,D44,MIAMI AIR LEASE INC,L7,1809,C,01-11-12 0:00,01-11-12 3:00,01-11-12 5:33,1102,1100,1154.18,988.2,1122.17,989,1,1038.76,1038.76,0,0,0,0,0,1038.76,1038.76,1038.76,N776LA,B777-200F,MIA-BOG,1154.18,988.2,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,CHANGED BY 2987781/MIASV001 31/oct/2012 04:26,,PESO,Flown,10/29/2012 18:06:00,MIA,3,4
